Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","116","Democratic People's Republic of Korea","5419","Yield","15","Wheat","2018","2018","hg/ha","14665","Fc","Calculated data"
"QC","Crops","116","Democratic People's Republic of Korea","5510","Production","15","Wheat","2018","2018","tonnes","35000","*","Unofficial figure"
"QC","Crops","250","Democratic Republic of the Congo","5312","Area harvested","44","Barley","2018","2018","ha","1588","Im","FAO data based on imputation methodology"
"QC","Crops","250","Democratic Republic of the Congo","5419","Yield","44","Barley","2018","2018","hg/ha","6834","Fc","Calculated data"
"QC","Crops","250","Democratic Republic of the Congo","5510","Production","44","Barley","2018","2018","tonnes","1085","Im","FAO data based on imputation methodology"
"QC","Crops","250","Democratic Republic of the Congo","5312","Area harvested","56","Maize","2018","2018","ha","2680413","Im","FAO data based on imputation methodology"
"QC","Crops","250","Democratic Republic of the Congo","5419","Yield","56","Maize","2018","2018","hg/ha","7754","Fc","Calculated data"
"QC","Crops","250","Democratic Republic of the Congo","5510","Production","56","Maize","2018","2018","tonnes","2078352","Im","FAO data based on imputation methodology"
"QC","Crops","250","Democratic Republic of the Congo","5312","Area harvested","27","Rice, paddy","2018","2018","ha","1303223","Im","FAO data based on imputation methodology"
"QC","Crops","250","Democratic Republic of the Congo","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","7598","Fc","Calculated data"
"QC","Crops","250","Democratic Republic of the Congo","5510","Production","27","Rice, paddy","2018","2018","tonnes","990139","Im","FAO data based on imputation methodology"
"QC","Crops","250","Democratic Republic of the Congo","5312","Area harvested","15","Wheat","2018","2018","ha","4912","Im","FAO data based on imputation methodology"
"QC","Crops","250","Democratic Republic of the Congo","5419","Yield","15","Wheat","2018","2018","hg/ha","12844","Fc","Calculated data"
"QC","Crops","250","Democratic Republic of the Congo","5510","Production","15","Wheat","2018","2018","tonnes","6309","Im","FAO data based on imputation methodology"
"QC","Crops","54","Denmark","5312","Area harvested","44","Barley","2018","2018","ha","795307","","Official data"
"QC","Crops","54","Denmark","5419","Yield","44","Barley","2018","2018","hg/ha","43828","Fc","Calculated data"
"QC","Crops","54","Denmark","5510","Production","44","Barley","2018","2018","tonnes","3485656","","Official data"
"QC","Crops","54","Denmark","5312","Area harvested","56","Maize","2018","2018","ha","6330","","Official data"
"QC","Crops","54","Denmark","5419","Yield","56","Maize","2018","2018","hg/ha","56750","Fc","Calculated data"
"QC","Crops","54","Denmark","5510","Production","56","Maize","2018","2018","tonnes","35923","","Official data"
"QC","Crops","54","Denmark","5312","Area harvested","71","Rye","2018","2018","ha","92655","","Official data"
"QC","Crops","54","Denmark","5419","Yield","71","Rye","2018","2018","hg/ha","52039","Fc","Calculated data"
"QC","Crops","54","Denmark","5510","Production","71","Rye","2018","2018","tonnes","482166","","Official data"
"QC","Crops","54","Denmark","5312","Area harvested","15","Wheat","2018","2018","ha","425806","","Official data"
"QC","Crops","54","Denmark","5419","Yield","15","Wheat","2018","2018","hg/ha","62348","Fc","Calculated data"
"QC","Crops","54","Denmark","5510","Production","15","Wheat","2018","2018","tonnes","2654819","","Official data"
"QC","Crops","72","Djibouti","5312","Area harvested","56","Maize","2018","2018","ha","9","Im","FAO data based on imputation methodology"
"QC","Crops","72","Djibouti","5419","Yield","56","Maize","2018","2018","hg/ha","21047","Fc","Calculated data"
"QC","Crops","72","Djibouti","5510","Production","56","Maize","2018","2018","tonnes","18","Im","FAO data based on imputation methodology"
"QC","Crops","55","Dominica","5312","Area harvested","56","Maize","2018","2018","ha","117","Im","FAO data based on imputation methodology"
"QC","Crops","55","Dominica","5419","Yield","56","Maize","2018","2018","hg/ha","16289","Fc","Calculated data"
"QC","Crops","55","Dominica","5510","Production","56","Maize","2018","2018","tonnes","191","Im","FAO data based on imputation methodology"
"QC","Crops","56","Dominican Republic","5312","Area harvested","56","Maize","2018","2018","ha","26111","","Official data"
"QC","Crops","56","Dominican Republic","5419","Yield","56","Maize","2018","2018","hg/ha","17077","Fc","Calculated data"
"QC","Crops","56","Dominican Republic","5510","Production","56","Maize","2018","2018","tonnes","44590","","Official data"
"QC","Crops","56","Dominican Republic","5312","Area harvested","27","Rice, paddy","2018","2018","ha","192604","","Official data"
"QC","Crops","56","Dominican Republic","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","32573","Fc","Calculated data"
"QC","Crops","56","Dominican Republic","5510","Production","27","Rice, paddy","2018","2018","tonnes","627362","","Official data"
"QC","Crops","58","Ecuador","5312","Area harvested","44","Barley","2018","2018","ha","9479","","Official data"
"QC","Crops","58","Ecuador","5419","Yield","44","Barley","2018","2018","hg/ha","14426","Fc","Calculated data"
"QC","Crops","58","Ecuador","5510","Production","44","Barley","2018","2018","tonnes","13674","","Official data"
"QC","Crops","58","Ecuador","5312","Area harvested","56","Maize","2018","2018","ha","365334","","Official data"
"QC","Crops","58","Ecuador","5419","Yield","56","Maize","2018","2018","hg/ha","36245","Fc","Calculated data"
"QC","Crops","58","Ecuador","5510","Production","56","Maize","2018","2018","tonnes","1324147","","Official data"
"QC","Crops","58","Ecuador","5312","Area harvested","27","Rice, paddy","2018","2018","ha","298298","","Official data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","45260","Fc","Calculated data"
"QC","Crops","58","Ecuador","5510","Production","27","Rice, paddy","2018","2018","tonnes","1350093","","Official data"
"QC","Crops","58","Ecuador","5312","Area harvested","71","Rye","2018","2018","ha","126","Im","FAO data based on imputation methodology"
"QC","Crops","58","Ecuador","5419","Yield","71","Rye","2018","2018","hg/ha","6293","Fc","Calculated data"
"QC","Crops","58","Ecuador","5510","Production","71","Rye","2018","2018","tonnes","79","Im","FAO data based on imputation methodology"
"QC","Crops","58","Ecuador","5312","Area harvested","15","Wheat","2018","2018","ha","3149","","Official data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2018","2018","hg/ha","17142","Fc","Calculated data"
"QC","Crops","58","Ecuador","5510","Production","15","Wheat","2018","2018","tonnes","5398","","Official data"
"QC","Crops","59","Egypt","5312","Area harvested","44","Barley","2018","2018","ha","70734","Im","FAO data based on imputation methodology"
"QC","Crops","59","Egypt","5419","Yield","44","Barley","2018","2018","hg/ha","16094","Fc","Calculated data"
"QC","Crops","59","Egypt","5510","Production","44","Barley","2018","2018","tonnes","113838","Im","FAO data based on imputation methodology"
"QC","Crops","59","Egypt","5312","Area harvested","56","Maize","2018","2018","ha","935778","Im","FAO data based on imputation methodology"
"QC","Crops","59","Egypt","5419","Yield","56","Maize","2018","2018","hg/ha","78010","Fc","Calculated data"
"QC","Crops","59","Egypt","5510","Production","56","Maize","2018","2018","tonnes","7300000","*","Unofficial figure"
"QC","Crops","59","Egypt","5312","Area harvested","27","Rice, paddy","2018","2018","ha","555147","Im","FAO data based on imputation methodology"
"QC","Crops","59","Egypt","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","88265","Fc","Calculated data"
"QC","Crops","59","Egypt","5510","Production","27","Rice, paddy","2018","2018","tonnes","4900000","*","Unofficial figure"
"QC","Crops","59","Egypt","5312","Area harvested","71","Rye","2018","2018","ha","47195","Im","FAO data based on imputation methodology"
"QC","Crops","59","Egypt","5419","Yield","71","Rye","2018","2018","hg/ha","20010","Fc","Calculated data"
"QC","Crops","59","Egypt","5510","Production","71","Rye","2018","2018","tonnes","94436","Im","FAO data based on imputation methodology"
"QC","Crops","59","Egypt","5312","Area harvested","15","Wheat","2018","2018","ha","1315490","Im","FAO data based on imputation methodology"
"QC","Crops","59","Egypt","5419","Yield","15","Wheat","2018","2018","hg/ha","66895","Fc","Calculated data"
"QC","Crops","59","Egypt","5510","Production","15","Wheat","2018","2018","tonnes","8800000","*","Unofficial figure"
"QC","Crops","60","El Salvador","5312","Area harvested","56","Maize","2018","2018","ha","270823","","Official data"
"QC","Crops","60","El Salvador","5419","Yield","56","Maize","2018","2018","hg/ha","25312","Fc","Calculated data"
"QC","Crops","60","El Salvador","5510","Production","56","Maize","2018","2018","tonnes","685509","","Official data"
"QC","Crops","60","El Salvador","5312","Area harvested","27","Rice, paddy","2018","2018","ha","3558","","Official data"
"QC","Crops","60","El Salvador","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","63977","Fc","Calculated data"
"QC","Crops","60","El Salvador","5510","Production","27","Rice, paddy","2018","2018","tonnes","22764","","Official data"
"QC","Crops","178","Eritrea","5312","Area harvested","44","Barley","2018","2018","ha","45886","Im","FAO data based on imputation methodology"
"QC","Crops","178","Eritrea","5419","Yield","44","Barley","2018","2018","hg/ha","14878","Fc","Calculated data"
"QC","Crops","178","Eritrea","5510","Production","44","Barley","2018","2018","tonnes","68268","Im","FAO data based on imputation methodology"
"QC","Crops","178","Eritrea","5312","Area harvested","56","Maize","2018","2018","ha","19533","Im","FAO data based on imputation methodology"
"QC","Crops","178","Eritrea","5419","Yield","56","Maize","2018","2018","hg/ha","10195","Fc","Calculated data"
"QC","Crops","178","Eritrea","5510","Production","56","Maize","2018","2018","tonnes","19914","Im","FAO data based on imputation methodology"
"QC","Crops","178","Eritrea","5312","Area harvested","15","Wheat","2018","2018","ha","25597","Im","FAO data based on imputation methodology"
"QC","Crops","178","Eritrea","5419","Yield","15","Wheat","2018","2018","hg/ha","11306","Fc","Calculated data"
"QC","Crops","178","Eritrea","5510","Production","15","Wheat","2018","2018","tonnes","28939","Im","FAO data based on imputation methodology"
"QC","Crops","63","Estonia","5312","Area harvested","44","Barley","2018","2018","ha","138485","","Official data"
"QC","Crops","63","Estonia","5419","Yield","44","Barley","2018","2018","hg/ha","25093","Fc","Calculated data"
"QC","Crops","63","Estonia","5510","Production","44","Barley","2018","2018","tonnes","347497","","Official data"
"QC","Crops","63","Estonia","5312","Area harvested","71","Rye","2018","2018","ha","10854","","Official data"
"QC","Crops","63","Estonia","5419","Yield","71","Rye","2018","2018","hg/ha","27189","Fc","Calculated data"
"QC","Crops","63","Estonia","5510","Production","71","Rye","2018","2018","tonnes","29511","","Official data"
"QC","Crops","63","Estonia","5312","Area harvested","15","Wheat","2018","2018","ha","154579","","Official data"
"QC","Crops","63","Estonia","5419","Yield","15","Wheat","2018","2018","hg/ha","29128","Fc","Calculated data"
"QC","Crops","63","Estonia","5510","Production","15","Wheat","2018","2018","tonnes","450265","","Official data"
"QC","Crops","209","Eswatini","5312","Area harvested","56","Maize","2018","2018","ha","78535","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5419","Yield","56","Maize","2018","2018","hg/ha","11619","Fc","Calculated data"
"QC","Crops","209","Eswatini","5510","Production","56","Maize","2018","2018","tonnes","91247","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","27","Rice, paddy","2018","2018","ha","26","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","31681","Fc","Calculated data"
"QC","Crops","209","Eswatini","5510","Production","27","Rice, paddy","2018","2018","tonnes","83","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5312","Area harvested","15","Wheat","2018","2018","ha","393","Im","FAO data based on imputation methodology"
"QC","Crops","209","Eswatini","5419","Yield","15","Wheat","2018","2018","hg/ha","18146","Fc","Calculated data"
"QC","Crops","209","Eswatini","5510","Production","15","Wheat","2018","2018","tonnes","713","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","44","Barley","2018","2018","ha","970053","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5419","Yield","44","Barley","2018","2018","hg/ha","21662","Fc","Calculated data"
"QC","Crops","238","Ethiopia","5510","Production","44","Barley","2018","2018","tonnes","2101375","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","56","Maize","2018","2018","ha","2235872","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5419","Yield","56","Maize","2018","2018","hg/ha","32919","Fc","Calculated data"
"QC","Crops","238","Ethiopia","5510","Production","56","Maize","2018","2018","tonnes","7360201","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","27","Rice, paddy","2018","2018","ha","47434","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","30400","Fc","Calculated data"
"QC","Crops","238","Ethiopia","5510","Production","27","Rice, paddy","2018","2018","tonnes","144200","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5312","Area harvested","15","Wheat","2018","2018","ha","1748972","Im","FAO data based on imputation methodology"
"QC","Crops","238","Ethiopia","5419","Yield","15","Wheat","2018","2018","hg/ha","24236","Fc","Calculated data"
"QC","Crops","238","Ethiopia","5510","Production","15","Wheat","2018","2018","tonnes","4238836","Im","FAO data based on imputation methodology"
"QC","Crops","66","Fiji","5312","Area harvested","56","Maize","2018","2018","ha","402","","Official data"
"QC","Crops","66","Fiji","5419","Yield","56","Maize","2018","2018","hg/ha","30050","Fc","Calculated data"
"QC","Crops","66","Fiji","5510","Production","56","Maize","2018","2018","tonnes","1208","","Official data"
"QC","Crops","66","Fiji","5312","Area harvested","27","Rice, paddy","2018","2018","ha","2350","","Official data"
"QC","Crops","66","Fiji","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","30004","Fc","Calculated data"
"QC","Crops","66","Fiji","5510","Production","27","Rice, paddy","2018","2018","tonnes","7051","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","44","Barley","2018","2018","ha","405100","","Official data"
"QC","Crops","67","Finland","5419","Yield","44","Barley","2018","2018","hg/ha","32982","Fc","Calculated data"
"QC","Crops","67","Finland","5510","Production","44","Barley","2018","2018","tonnes","1336100","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","71","Rye","2018","2018","ha","16400","","Official data"
"QC","Crops","67","Finland","5419","Yield","71","Rye","2018","2018","hg/ha","25793","Fc","Calculated data"
"QC","Crops","67","Finland","5510","Production","71","Rye","2018","2018","tonnes","42300","","Official data"
"QC","Crops","67","Finland","5312","Area harvested","15","Wheat","2018","2018","ha","177800","","Official data"
"QC","Crops","67","Finland","5419","Yield","15","Wheat","2018","2018","hg/ha","27823","Fc","Calculated data"
"QC","Crops","67","Finland","5510","Production","15","Wheat","2018","2018","tonnes","494700","","Official data"
"QC","Crops","68","France","5312","Area harvested","44","Barley","2018","2018","ha","1767518","","Official data"
"QC","Crops","68","France","5419","Yield","44","Barley","2018","2018","hg/ha","63326","Fc","Calculated data"
"QC","Crops","68","France","5510","Production","44","Barley","2018","2018","tonnes","11193034","","Official data"
"QC","Crops","68","France","5312","Area harvested","56","Maize","2018","2018","ha","1421965","","Official data"
"QC","Crops","68","France","5419","Yield","56","Maize","2018","2018","hg/ha","89084","Fc","Calculated data"
"QC","Crops","68","France","5510","Production","56","Maize","2018","2018","tonnes","12667393","","Official data"
"QC","Crops","68","France","5312","Area harvested","27","Rice, paddy","2018","2018","ha","13383","","Official data"
"QC","Crops","68","France","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","54775","Fc","Calculated data"
"QC","Crops","68","France","5510","Production","27","Rice, paddy","2018","2018","tonnes","73306","","Official data"
"QC","Crops","68","France","5312","Area harvested","71","Rye","2018","2018","ha","24459","","Official data"
"QC","Crops","68","France","5419","Yield","71","Rye","2018","2018","hg/ha","45011","Fc","Calculated data"
"QC","Crops","68","France","5510","Production","71","Rye","2018","2018","tonnes","110092","","Official data"
"QC","Crops","68","France","5312","Area harvested","15","Wheat","2018","2018","ha","5231615","","Official data"
"QC","Crops","68","France","5419","Yield","15","Wheat","2018","2018","hg/ha","68427","Fc","Calculated data"
"QC","Crops","68","France","5510","Production","15","Wheat","2018","2018","tonnes","35798234","","Official data"
"QC","Crops","69","French Guyana","5312","Area harvested","56","Maize","2018","2018","ha","83","Im","FAO data based on imputation methodology"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2018","2018","hg/ha","50148","Fc","Calculated data"
"QC","Crops","69","French Guyana","5510","Production","56","Maize","2018","2018","tonnes","417","Im","FAO data based on imputation methodology"
"QC","Crops","69","French Guyana","5312","Area harvested","27","Rice, paddy","2018","2018","ha","1880","Im","FAO data based on imputation methodology"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","15177","Fc","Calculated data"
"QC","Crops","69","French Guyana","5510","Production","27","Rice, paddy","2018","2018","tonnes","2853","Im","FAO data based on imputation methodology"
"QC","Crops","74","Gabon","5312","Area harvested","56","Maize","2018","2018","ha","29291","Im","FAO data based on imputation methodology"
"QC","Crops","74","Gabon","5419","Yield","56","Maize","2018","2018","hg/ha","15706","Fc","Calculated data"
"QC","Crops","74","Gabon","5510","Production","56","Maize","2018","2018","tonnes","46006","Im","FAO data based on imputation methodology"
"QC","Crops","74","Gabon","5312","Area harvested","27","Rice, paddy","2018","2018","ha","613","Im","FAO data based on imputation methodology"
"QC","Crops","74","Gabon","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","29854","Fc","Calculated data"
"QC","Crops","74","Gabon","5510","Production","27","Rice, paddy","2018","2018","tonnes","1830","Im","FAO data based on imputation methodology"
"QC","Crops","75","Gambia","5312","Area harvested","56","Maize","2018","2018","ha","44479","Im","FAO data based on imputation methodology"
"QC","Crops","75","Gambia","5419","Yield","56","Maize","2018","2018","hg/ha","8854","Fc","Calculated data"
"QC","Crops","75","Gambia","5510","Production","56","Maize","2018","2018","tonnes","39383","Im","FAO data based on imputation methodology"
"QC","Crops","75","Gambia","5312","Area harvested","27","Rice, paddy","2018","2018","ha","68961","Im","FAO data based on imputation methodology"
"QC","Crops","75","Gambia","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","7803","Fc","Calculated data"
"QC","Crops","75","Gambia","5510","Production","27","Rice, paddy","2018","2018","tonnes","53809","Im","FAO data based on imputation methodology"
"QC","Crops","73","Georgia","5312","Area harvested","44","Barley","2018","2018","ha","26700","","Official data"
"QC","Crops","73","Georgia","5419","Yield","44","Barley","2018","2018","hg/ha","21610","Fc","Calculated data"
"QC","Crops","73","Georgia","5510","Production","44","Barley","2018","2018","tonnes","57700","","Official data"
"QC","Crops","73","Georgia","5312","Area harvested","56","Maize","2018","2018","ha","71400","","Official data"
"QC","Crops","73","Georgia","5419","Yield","56","Maize","2018","2018","hg/ha","27199","Fc","Calculated data"
"QC","Crops","73","Georgia","5510","Production","56","Maize","2018","2018","tonnes","194200","","Official data"
"QC","Crops","73","Georgia","5312","Area harvested","71","Rye","2018","2018","ha","85","Im","FAO data based on imputation methodology"
"QC","Crops","73","Georgia","5419","Yield","71","Rye","2018","2018","hg/ha","11097","Fc","Calculated data"
"QC","Crops","73","Georgia","5510","Production","71","Rye","2018","2018","tonnes","95","Im","FAO data based on imputation methodology"
"QC","Crops","73","Georgia","5312","Area harvested","15","Wheat","2018","2018","ha","43300","","Official data"
"QC","Crops","73","Georgia","5419","Yield","15","Wheat","2018","2018","hg/ha","24734","Fc","Calculated data"
"QC","Crops","73","Georgia","5510","Production","15","Wheat","2018","2018","tonnes","107100","","Official data"
"QC","Crops","79","Germany","5312","Area harvested","44","Barley","2018","2018","ha","1622000","","Official data"
"QC","Crops","79","Germany","5419","Yield","44","Barley","2018","2018","hg/ha","59085","Fc","Calculated data"
"QC","Crops","79","Germany","5510","Production","44","Barley","2018","2018","tonnes","9583600","","Official data"
"QC","Crops","79","Germany","5312","Area harvested","56","Maize","2018","2018","ha","411000","","Official data"
"QC","Crops","79","Germany","5419","Yield","56","Maize","2018","2018","hg/ha","81363","Fc","Calculated data"
"QC","Crops","79","Germany","5510","Production","56","Maize","2018","2018","tonnes","3344000","","Official data"
"QC","Crops","79","Germany","5312","Area harvested","71","Rye","2018","2018","ha","523000","","Official data"
"QC","Crops","79","Germany","5419","Yield","71","Rye","2018","2018","hg/ha","42092","Fc","Calculated data"
"QC","Crops","79","Germany","5510","Production","71","Rye","2018","2018","tonnes","2201400","","Official data"
"QC","Crops","79","Germany","5312","Area harvested","15","Wheat","2018","2018","ha","3036300","","Official data"
"QC","Crops","79","Germany","5419","Yield","15","Wheat","2018","2018","hg/ha","66737","Fc","Calculated data"
"QC","Crops","79","Germany","5510","Production","15","Wheat","2018","2018","tonnes","20263500","","Official data"
"QC","Crops","81","Ghana","5312","Area harvested","56","Maize","2018","2018","ha","1184363","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5419","Yield","56","Maize","2018","2018","hg/ha","19474","Fc","Calculated data"
"QC","Crops","81","Ghana","5510","Production","56","Maize","2018","2018","tonnes","2306384","","Official data"
"QC","Crops","81","Ghana","5312","Area harvested","27","Rice, paddy","2018","2018","ha","272407","Im","FAO data based on imputation methodology"
"QC","Crops","81","Ghana","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","28245","Fc","Calculated data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2018","2018","tonnes","769401","","Official data"
"QC","Crops","84","Greece","5312","Area harvested","44","Barley","2018","2018","ha","129190","","Official data"
"QC","Crops","84","Greece","5419","Yield","44","Barley","2018","2018","hg/ha","26675","Fc","Calculated data"
"QC","Crops","84","Greece","5510","Production","44","Barley","2018","2018","tonnes","344610","","Official data"
"QC","Crops","84","Greece","5312","Area harvested","56","Maize","2018","2018","ha","113450","","Official data"
"QC","Crops","84","Greece","5419","Yield","56","Maize","2018","2018","hg/ha","106301","Fc","Calculated data"
"QC","Crops","84","Greece","5510","Production","56","Maize","2018","2018","tonnes","1205980","","Official data"
"QC","Crops","84","Greece","5312","Area harvested","27","Rice, paddy","2018","2018","ha","30350","","Official data"
"QC","Crops","84","Greece","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","73374","Fc","Calculated data"
"QC","Crops","84","Greece","5510","Production","27","Rice, paddy","2018","2018","tonnes","222690","","Official data"
"QC","Crops","84","Greece","5312","Area harvested","71","Rye","2018","2018","ha","10190","","Official data"
"QC","Crops","84","Greece","5419","Yield","71","Rye","2018","2018","hg/ha","18606","Fc","Calculated data"
"QC","Crops","84","Greece","5510","Production","71","Rye","2018","2018","tonnes","18960","","Official data"
"QC","Crops","84","Greece","5312","Area harvested","15","Wheat","2018","2018","ha","404490","","Official data"
"QC","Crops","84","Greece","5419","Yield","15","Wheat","2018","2018","hg/ha","26526","Fc","Calculated data"
"QC","Crops","84","Greece","5510","Production","15","Wheat","2018","2018","tonnes","1072940","","Official data"
"QC","Crops","86","Grenada","5312","Area harvested","56","Maize","2018","2018","ha","363","Im","FAO data based on imputation methodology"
"QC","Crops","86","Grenada","5419","Yield","56","Maize","2018","2018","hg/ha","10063","Fc","Calculated data"
"QC","Crops","86","Grenada","5510","Production","56","Maize","2018","2018","tonnes","365","Im","FAO data based on imputation methodology"
"QC","Crops","88","Guam","5312","Area harvested","56","Maize","2018","2018","ha","21","Im","FAO data based on imputation methodology"
"QC","Crops","88","Guam","5419","Yield","56","Maize","2018","2018","hg/ha","27194","Fc","Calculated data"
"QC","Crops","88","Guam","5510","Production","56","Maize","2018","2018","tonnes","56","Im","FAO data based on imputation methodology"
"QC","Crops","89","Guatemala","5312","Area harvested","44","Barley","2018","2018","ha","9","Im","FAO data based on imputation methodology"
"QC","Crops","89","Guatemala","5419","Yield","44","Barley","2018","2018","hg/ha","18409","Fc","Calculated data"
"QC","Crops","89","Guatemala","5510","Production","44","Barley","2018","2018","tonnes","17","Im","FAO data based on imputation methodology"
"QC","Crops","89","Guatemala","5312","Area harvested","56","Maize","2018","2018","ha","890229","Im","FAO data based on imputation methodology"
"QC","Crops","89","Guatemala","5419","Yield","56","Maize","2018","2018","hg/ha","21589","Fc","Calculated data"
"QC","Crops","89","Guatemala","5510","Production","56","Maize","2018","2018","tonnes","1921936","Im","FAO data based on imputation methodology"
"QC","Crops","89","Guatemala","5312","Area harvested","27","Rice, paddy","2018","2018","ha","10921","Im","FAO data based on imputation methodology"
"QC","Crops","89","Guatemala","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","28841","Fc","Calculated data"
"QC","Crops","89","Guatemala","5510","Production","27","Rice, paddy","2018","2018","tonnes","31498","Im","FAO data based on imputation methodology"
"QC","Crops","89","Guatemala","5312","Area harvested","15","Wheat","2018","2018","ha","594","Im","FAO data based on imputation methodology"
"QC","Crops","89","Guatemala","5419","Yield","15","Wheat","2018","2018","hg/ha","21566","Fc","Calculated data"
"QC","Crops","89","Guatemala","5510","Production","15","Wheat","2018","2018","tonnes","1282","Im","FAO data based on imputation methodology"
"QC","Crops","90","Guinea","5312","Area harvested","56","Maize","2018","2018","ha","611474","","Official data"
"QC","Crops","90","Guinea","5419","Yield","56","Maize","2018","2018","hg/ha","13386","Fc","Calculated data"
"QC","Crops","90","Guinea","5510","Production","56","Maize","2018","2018","tonnes","818544","","Official data"
"QC","Crops","90","Guinea","5312","Area harvested","27","Rice, paddy","2018","2018","ha","1859767","","Official data"
"QC","Crops","90","Guinea","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","12581","Fc","Calculated data"
"QC","Crops","90","Guinea","5510","Production","27","Rice, paddy","2018","2018","tonnes","2339747","","Official data"
"QC","Crops","175","Guinea-Bissau","5312","Area harvested","56","Maize","2018","2018","ha","6918","Im","FAO data based on imputation methodology"
"QC","Crops","175","Guinea-Bissau","5419","Yield","56","Maize","2018","2018","hg/ha","10485","Fc","Calculated data"
"QC","Crops","175","Guinea-Bissau","5510","Production","56","Maize","2018","2018","tonnes","7254","Im","FAO data based on imputation methodology"
"QC","Crops","175","Guinea-Bissau","5312","Area harvested","27","Rice, paddy","2018","2018","ha","118660","Im","FAO data based on imputation methodology"
"QC","Crops","175","Guinea-Bissau","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","14431","Fc","Calculated data"
"QC","Crops","175","Guinea-Bissau","5510","Production","27","Rice, paddy","2018","2018","tonnes","171239","Im","FAO data based on imputation methodology"
"QC","Crops","91","Guyana","5312","Area harvested","56","Maize","2018","2018","ha","3125","Im","FAO data based on imputation methodology"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2018","2018","hg/ha","13710","Fc","Calculated data"
"QC","Crops","91","Guyana","5510","Production","56","Maize","2018","2018","tonnes","4284","Im","FAO data based on imputation methodology"
"QC","Crops","91","Guyana","5312","Area harvested","27","Rice, paddy","2018","2018","ha","167161","","Official data"
"QC","Crops","91","Guyana","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","57697","Fc","Calculated data"
"QC","Crops","91","Guyana","5510","Production","27","Rice, paddy","2018","2018","tonnes","964472","","Official data"
"QC","Crops","93","Haiti","5312","Area harvested","56","Maize","2018","2018","ha","312402","Im","FAO data based on imputation methodology"
"QC","Crops","93","Haiti","5419","Yield","56","Maize","2018","2018","hg/ha","8323","Fc","Calculated data"
"QC","Crops","93","Haiti","5510","Production","56","Maize","2018","2018","tonnes","260000","*","Unofficial figure"
"QC","Crops","93","Haiti","5312","Area harvested","27","Rice, paddy","2018","2018","ha","67864","Im","FAO data based on imputation methodology"
"QC","Crops","93","Haiti","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","26966","Fc","Calculated data"
"QC","Crops","93","Haiti","5510","Production","27","Rice, paddy","2018","2018","tonnes","183000","*","Unofficial figure"
"QC","Crops","95","Honduras","5312","Area harvested","56","Maize","2018","2018","ha","390978","Im","FAO data based on imputation methodology"
"QC","Crops","95","Honduras","5419","Yield","56","Maize","2018","2018","hg/ha","18025","Fc","Calculated data"
"QC","Crops","95","Honduras","5510","Production","56","Maize","2018","2018","tonnes","704747","","Official data"
"QC","Crops","95","Honduras","5312","Area harvested","27","Rice, paddy","2018","2018","ha","14804","Im","FAO data based on imputation methodology"
"QC","Crops","95","Honduras","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","40326","Fc","Calculated data"
